r_azon,szakmacsoport_kod,szakmacsoport_nev,is_terapia
13B220113,01,Belgyógyászat,1
13B222801,01,Belgyógyászat,1
13B223001,01,Belgyógyászat,1
13B223701,01,Belgyógyászat,1
13B223702,01,Belgyógyászat,1
13B225650,01,Belgyógyászat,1
13B225651,01,Belgyógyászat,1
13B320101,01,Belgyógyászat,1
13B320102,01,Belgyógyászat,1
13E120101,01,Belgyógyászat,1
13E123001,01,Belgyógyászat,1
13E123101,01,Belgyógyászat,1
13F420101,01,Belgyógyászat,1
13F422901,01,Belgyógyászat,1
13F423101,01,Belgyógyászat,1
13F620101,01,Belgyógyászat,1
13F820100,01,Belgyógyászat,1
13F820101,01,Belgyógyászat,1
13F823001,01,Belgyógyászat,1
13F823100,01,Belgyógyászat,1
13F823101,01,Belgyógyászat,1
13G320100,01,Belgyógyászat,1
13G32DI00,01,Belgyógyászat,1
13G32EN00,01,Belgyógyászat,1
13G420101,01,Belgyógyászat,1
13G422901,01,Belgyógyászat,1
13G423101,01,Belgyógyászat,1
13G820100,01,Belgyógyászat,1
13G82DI00,01,Belgyógyászat,1
13H520100,01,Belgyógyászat,1
13H52DI00,01,Belgyógyászat,1
13H52EN00,01,Belgyógyászat,1
140074201,01,Belgyógyászat,1
140074203,01,Belgyógyászat,1
140110101,01,Belgyógyászat,1
140110102,01,Belgyógyászat,1
140110103,01,Belgyógyászat,1
140120101,01,Belgyógyászat,1
140120102,01,Belgyógyászat,1
140120103,01,Belgyógyászat,1
140120104,01,Belgyógyászat,1
140120105,01,Belgyógyászat,1
140120106,01,Belgyógyászat,1
140120107,01,Belgyógyászat,1
140120108,01,Belgyógyászat,1
140120109,01,Belgyógyászat,1
140120110,01,Belgyógyászat,1
140120111,01,Belgyógyászat,1
140120112,01,Belgyógyászat,1
140120113,01,Belgyógyászat,1
140120114,01,Belgyógyászat,1
140120115,01,Belgyógyászat,1
140120116,01,Belgyógyászat,1
140122801,01,Belgyógyászat,1
140123001,01,Belgyógyászat,1
140123002,01,Belgyógyászat,1
140123003,01,Belgyógyászat,1
140123004,01,Belgyógyászat,1
140123005,01,Belgyógyászat,1
140123006,01,Belgyógyászat,1
140123101,01,Belgyógyászat,1
140123102,01,Belgyógyászat,1
140123103,01,Belgyógyászat,1
140123701,01,Belgyógyászat,1
140125602,01,Belgyógyászat,1
140125603,01,Belgyógyászat,1
140125604,01,Belgyógyászat,1
140125605,01,Belgyógyászat,1
140125620,01,Belgyógyászat,1
140125650,01,Belgyógyászat,1
140126199,01,Belgyógyászat,1
140210121,01,Belgyógyászat,1
140210122,01,Belgyógyászat,1
140220101,01,Belgyógyászat,1
140220102,01,Belgyógyászat,1
140220103,01,Belgyógyászat,1
140220104,01,Belgyógyászat,1
140220113,01,Belgyógyászat,1
140220114,01,Belgyógyászat,1
140223001,01,Belgyógyászat,1
140223102,01,Belgyógyászat,1
140223103,01,Belgyógyászat,1
140223104,01,Belgyógyászat,1
140223701,01,Belgyógyászat,1
140225604,01,Belgyógyászat,1
140225650,01,Belgyógyászat,1
1402256E1,01,Belgyógyászat,1
140226199,01,Belgyógyászat,1
140290115,01,Belgyógyászat,1
140290119,01,Belgyógyászat,1
140290122,01,Belgyógyászat,1
140290158,01,Belgyógyászat,1
140290159,01,Belgyógyászat,1
140290160,01,Belgyógyászat,1
1402F0101,01,Belgyógyászat,1
1402F0102,01,Belgyógyászat,1
140410101,01,Belgyógyászat,1
140420110,01,Belgyógyászat,1
140420111,01,Belgyógyászat,1
140420112,01,Belgyógyászat,1
140420113,01,Belgyógyászat,1
140420120,01,Belgyógyászat,1
140420130,01,Belgyógyászat,1
140422130,01,Belgyógyászat,1
140423112,01,Belgyógyászat,1
140490157,01,Belgyógyászat,1
140610101,01,Belgyógyászat,1
140610103,01,Belgyógyászat,1
140610104,01,Belgyógyászat,1
140610105,01,Belgyógyászat,1
140620101,01,Belgyógyászat,1
140620104,01,Belgyógyászat,1
140620109,01,Belgyógyászat,1
140623101,01,Belgyógyászat,1
140625602,01,Belgyógyászat,1
140710101,01,Belgyógyászat,1
140710102,01,Belgyógyászat,1
140720101,01,Belgyógyászat,1
140720102,01,Belgyógyászat,1
140720104,01,Belgyógyászat,1
140723101,01,Belgyógyászat,1
140725620,01,Belgyógyászat,1
140820101,01,Belgyógyászat,1
140823001,01,Belgyógyászat,1
140825602,01,Belgyógyászat,1
142020101,01,Belgyógyászat,1
142022912,01,Belgyógyászat,1
142023001,01,Belgyógyászat,1
142023102,01,Belgyógyászat,1
142090156,01,Belgyógyászat,1
1420N0101,01,Belgyógyászat,1
142120101,01,Belgyógyászat,1
1421N0101,01,Belgyógyászat,1
142220101,01,Belgyógyászat,1
142220102,01,Belgyógyászat,1
142223001,01,Belgyógyászat,1
142320101,01,Belgyógyászat,1
142320110,01,Belgyógyászat,1
142323001,01,Belgyógyászat,1
142323102,01,Belgyógyászat,1
1423N0101,01,Belgyógyászat,1
142620101,01,Belgyógyászat,1
142820101,01,Belgyógyászat,1
142820102,01,Belgyógyászat,1
142820104,01,Belgyógyászat,1
142823101,01,Belgyógyászat,1
142825620,01,Belgyógyászat,1
143920101,01,Belgyógyászat,1
143923101,01,Belgyógyászat,1
14A220113,01,Belgyógyászat,1
14A220114,01,Belgyógyászat,1
150110110,01,Belgyógyászat,1
150110120,01,Belgyógyászat,1
150110130,01,Belgyógyászat,1
150110140,01,Belgyógyászat,1
150110150,01,Belgyógyászat,1
150112110,01,Belgyógyászat,1
150120101,01,Belgyógyászat,1
150120102,01,Belgyógyászat,1
150120103,01,Belgyógyászat,1
150120104,01,Belgyógyászat,1
150120105,01,Belgyógyászat,1
150120106,01,Belgyógyászat,1
150120107,01,Belgyógyászat,1
150120108,01,Belgyógyászat,1
150120109,01,Belgyógyászat,1
150120110,01,Belgyógyászat,1
150120111,01,Belgyógyászat,1
150120112,01,Belgyógyászat,1
150120113,01,Belgyógyászat,1
150120114,01,Belgyógyászat,1
150120115,01,Belgyógyászat,1
150120116,01,Belgyógyászat,1
150120117,01,Belgyógyászat,1
150120118,01,Belgyógyászat,1
150120119,01,Belgyógyászat,1
150120120,01,Belgyógyászat,1
150120121,01,Belgyógyászat,1
150120122,01,Belgyógyászat,1
150120123,01,Belgyógyászat,1
150120124,01,Belgyógyászat,1
150120131,01,Belgyógyászat,1
150120132,01,Belgyógyászat,1
150120141,01,Belgyógyászat,1
150120142,01,Belgyógyászat,1
150120152,01,Belgyógyászat,1
150120162,01,Belgyógyászat,1
150120170,01,Belgyógyászat,1
150120171,01,Belgyógyászat,1
150120172,01,Belgyógyászat,1
150120173,01,Belgyógyászat,1
150120174,01,Belgyógyászat,1
150122701,01,Belgyógyászat,1
150122702,01,Belgyógyászat,1
150122801,01,Belgyógyászat,1
150123001,01,Belgyógyászat,1
150123002,01,Belgyógyászat,1
150123003,01,Belgyógyászat,1
150123004,01,Belgyógyászat,1
150123005,01,Belgyógyászat,1
150123006,01,Belgyógyászat,1
150123007,01,Belgyógyászat,1
150123008,01,Belgyógyászat,1
150123009,01,Belgyógyászat,1
150123010,01,Belgyógyászat,1
150123101,01,Belgyógyászat,1
150123102,01,Belgyógyászat,1
150123103,01,Belgyógyászat,1
150123104,01,Belgyógyászat,1
150123105,01,Belgyógyászat,1
150123106,01,Belgyógyászat,1
150123107,01,Belgyógyászat,1
150123108,01,Belgyógyászat,1
150123701,01,Belgyógyászat,1
150126199,01,Belgyógyászat,1
15012A901,01,Belgyógyászat,1
15012DI01,01,Belgyógyászat,1
15012DI02,01,Belgyógyászat,1
15012DI03,01,Belgyógyászat,1
1501N0101,01,Belgyógyászat,1
150210121,01,Belgyógyászat,1
150210122,01,Belgyógyászat,1
150220101,01,Belgyógyászat,1
150220102,01,Belgyógyászat,1
150220103,01,Belgyógyászat,1
150220104,01,Belgyógyászat,1
150220105,01,Belgyógyászat,1
150220106,01,Belgyógyászat,1
150220107,01,Belgyógyászat,1
150220108,01,Belgyógyászat,1
150220109,01,Belgyógyászat,1
150220111,01,Belgyógyászat,1
150220121,01,Belgyógyászat,1
150220150,01,Belgyógyászat,1
150220151,01,Belgyógyászat,1
150220152,01,Belgyógyászat,1
150220153,01,Belgyógyászat,1
150220156,01,Belgyógyászat,1
150220160,01,Belgyógyászat,1
150220161,01,Belgyógyászat,1
150220162,01,Belgyógyászat,1
150223001,01,Belgyógyászat,1
150223101,01,Belgyógyászat,1
150223102,01,Belgyógyászat,1
150223103,01,Belgyógyászat,1
150223104,01,Belgyógyászat,1
150223105,01,Belgyógyászat,1
150224001,01,Belgyógyászat,1
150225650,01,Belgyógyászat,1
15022DI01,01,Belgyógyászat,1
15022DI02,01,Belgyógyászat,1
15022DI03,01,Belgyógyászat,1
1502N0101,01,Belgyógyászat,1
150310110,01,Belgyógyászat,1
150310120,01,Belgyógyászat,1
150320107,01,Belgyógyászat,1
150320110,01,Belgyógyászat,1
150320120,01,Belgyógyászat,1
150322910,01,Belgyógyászat,1
150322911,01,Belgyógyászat,1
150323010,01,Belgyógyászat,1
150323011,01,Belgyógyászat,1
150323101,01,Belgyógyászat,1
150323110,01,Belgyógyászat,1
150323701,01,Belgyógyászat,1
150326199,01,Belgyógyászat,1
150410101,01,Belgyógyászat,1
150410191,01,Belgyógyászat,1
150420101,01,Belgyógyászat,1
150450100,01,Belgyógyászat,1
150510100,01,Belgyógyászat,1
150510191,01,Belgyógyászat,1
150520100,01,Belgyógyászat,1
150520101,01,Belgyógyászat,1
150520102,01,Belgyógyászat,1
150520103,01,Belgyógyászat,1
150520104,01,Belgyógyászat,1
150520105,01,Belgyógyászat,1
150520106,01,Belgyógyászat,1
150520107,01,Belgyógyászat,1
150523004,01,Belgyógyászat,1
150523100,01,Belgyógyászat,1
150523101,01,Belgyógyászat,1
150523102,01,Belgyógyászat,1
150523103,01,Belgyógyászat,1
150525650,01,Belgyógyászat,1
150526199,01,Belgyógyászat,1
15052DI01,01,Belgyógyászat,1
1505N0101,01,Belgyógyászat,1
1505N0108,01,Belgyógyászat,1
150720101,01,Belgyógyászat,1
150723001,01,Belgyógyászat,1
150820100,01,Belgyógyászat,1
150820101,01,Belgyógyászat,1
150820102,01,Belgyógyászat,1
150823000,01,Belgyógyászat,1
150823100,01,Belgyógyászat,1
1508N0100,01,Belgyógyászat,1
1508N3000,01,Belgyógyászat,1
151020100,01,Belgyógyászat,1
151023000,01,Belgyógyászat,1
151023100,01,Belgyógyászat,1
1510N0101,01,Belgyógyászat,1
151320101,01,Belgyógyászat,1
151420102,01,Belgyógyászat,1
151423001,01,Belgyógyászat,1
151423002,01,Belgyógyászat,1
151423101,01,Belgyógyászat,1
151423701,01,Belgyógyászat,1
152020101,01,Belgyógyászat,1
152020102,01,Belgyógyászat,1
152020103,01,Belgyógyászat,1
152020104,01,Belgyógyászat,1
152023101,01,Belgyógyászat,1
152090110,01,Belgyógyászat,1
152090111,01,Belgyógyászat,1
152090112,01,Belgyógyászat,1
152090113,01,Belgyógyászat,1
152090114,01,Belgyógyászat,1
152320101,01,Belgyógyászat,1
152323001,01,Belgyógyászat,1
152520100,01,Belgyógyászat,1
152520101,01,Belgyógyászat,1
157074201,01,Belgyógyászat,1
157074202,01,Belgyógyászat,1
157074203,01,Belgyógyászat,1
160070104,01,Belgyógyászat,1
160070105,01,Belgyógyászat,1
160070111,01,Belgyógyászat,1
160070115,01,Belgyógyászat,1
160070116,01,Belgyógyászat,1
160074215,01,Belgyógyászat,1
160074216,01,Belgyógyászat,1
160081027,01,Belgyógyászat,1
160120111,01,Belgyógyászat,1
160120121,01,Belgyógyászat,1
160120122,01,Belgyógyászat,1
160120123,01,Belgyógyászat,1
160120183,01,Belgyógyászat,1
160122702,01,Belgyógyászat,1
160122714,01,Belgyógyászat,1
160122715,01,Belgyógyászat,1
160122811,01,Belgyógyászat,1
160122812,01,Belgyógyászat,1
160122902,01,Belgyógyászat,1
160122911,01,Belgyógyászat,1
160123002,01,Belgyógyászat,1
160123013,01,Belgyógyászat,1
160123014,01,Belgyógyászat,1
160123023,01,Belgyógyászat,1
160123102,01,Belgyógyászat,1
160123112,01,Belgyógyászat,1
160123113,01,Belgyógyászat,1
160123114,01,Belgyógyászat,1
160123715,01,Belgyógyászat,1
160125601,01,Belgyógyászat,1
160190121,01,Belgyógyászat,1
160190132,01,Belgyógyászat,1
160190133,01,Belgyógyászat,1
160190134,01,Belgyógyászat,1
160190135,01,Belgyógyászat,1
160190136,01,Belgyógyászat,1
160190137,01,Belgyógyászat,1
160190138,01,Belgyógyászat,1
160190139,01,Belgyógyászat,1
160190140,01,Belgyógyászat,1
160190141,01,Belgyógyászat,1
160190142,01,Belgyógyászat,1
160190143,01,Belgyógyászat,1
160190144,01,Belgyógyászat,1
160190145,01,Belgyógyászat,1
160190146,01,Belgyógyászat,1
160190147,01,Belgyógyászat,1
160190148,01,Belgyógyászat,1
160190149,01,Belgyógyászat,1
160190150,01,Belgyógyászat,1
160190151,01,Belgyógyászat,1
160190152,01,Belgyógyászat,1
160190153,01,Belgyógyászat,1
160190154,01,Belgyógyászat,1
160190155,01,Belgyógyászat,1
160190156,01,Belgyógyászat,1
160190157,01,Belgyógyászat,1
160190158,01,Belgyógyászat,1
160190159,01,Belgyógyászat,1
160190160,01,Belgyógyászat,1
160190161,01,Belgyógyászat,1
160210101,01,Belgyógyászat,1
160220101,01,Belgyógyászat,1
160223101,01,Belgyógyászat,1
160223102,01,Belgyógyászat,1
160223103,01,Belgyógyászat,1
160226110,01,Belgyógyászat,1
160290185,01,Belgyógyászat,1
160290186,01,Belgyógyászat,1
160290187,01,Belgyógyászat,1
160290188,01,Belgyógyászat,1
160290189,01,Belgyógyászat,1
160290190,01,Belgyógyászat,1
160290191,01,Belgyógyászat,1
160290192,01,Belgyógyászat,1
1602B0100,01,Belgyógyászat,1
1602B0110,01,Belgyógyászat,1
1602B28-6,01,Belgyógyászat,1
160310113,01,Belgyógyászat,1
160310121,01,Belgyógyászat,1
160310122,01,Belgyógyászat,1
160310124,01,Belgyógyászat,1
160320101,01,Belgyógyászat,1
160320102,01,Belgyógyászat,1
160320103,01,Belgyógyászat,1
160320104,01,Belgyógyászat,1
160320110,01,Belgyógyászat,1
160323101,01,Belgyógyászat,1
160323701,01,Belgyógyászat,1
16032DI01,01,Belgyógyászat,1
160410101,01,Belgyógyászat,1
160420101,01,Belgyógyászat,1
160420107,01,Belgyógyászat,1
160423101,01,Belgyógyászat,1
160423107,01,Belgyógyászat,1
160425621,01,Belgyógyászat,1
160720101,01,Belgyógyászat,1
160720102,01,Belgyógyászat,1
160723101,01,Belgyógyászat,1
160820101,01,Belgyógyászat,1
160820102,01,Belgyógyászat,1
160820103,01,Belgyógyászat,1
160820104,01,Belgyógyászat,1
160820105,01,Belgyógyászat,1
160820106,01,Belgyógyászat,1
160823001,01,Belgyógyászat,1
160823107,01,Belgyógyászat,1
160823108,01,Belgyógyászat,1
162020004,01,Belgyógyászat,1
162020101,01,Belgyógyászat,1
162080003,01,Belgyógyászat,1
162090170,01,Belgyógyászat,1
162090171,01,Belgyógyászat,1
162090172,01,Belgyógyászat,1
162090173,01,Belgyógyászat,1
162090174,01,Belgyógyászat,1
162120100,01,Belgyógyászat,1
162120101,01,Belgyógyászat,1
162190114,01,Belgyógyászat,1
162190115,01,Belgyógyászat,1
162190116,01,Belgyógyászat,1
162190117,01,Belgyógyászat,1
162205155,01,Belgyógyászat,1
162220110,01,Belgyógyászat,1
162220111,01,Belgyógyászat,1
162220131,01,Belgyógyászat,1
162225601,01,Belgyógyászat,1
162225621,01,Belgyógyászat,1
1622N0101,01,Belgyógyászat,1
1622N0102,01,Belgyógyászat,1
162320101,01,Belgyógyászat,1
162320102,01,Belgyógyászat,1
162323101,01,Belgyógyászat,1
162323102,01,Belgyógyászat,1
162420101,01,Belgyógyászat,1
162423101,01,Belgyógyászat,1
162423102,01,Belgyógyászat,1
162425620,01,Belgyógyászat,1
16242DI01,01,Belgyógyászat,1
162490161,01,Belgyógyászat,1
162490162,01,Belgyógyászat,1
162490163,01,Belgyógyászat,1
162490164,01,Belgyógyászat,1
162490165,01,Belgyógyászat,1
162490166,01,Belgyógyászat,1
162490167,01,Belgyógyászat,1
162490168,01,Belgyógyászat,1
162490169,01,Belgyógyászat,1
165120101,01,Belgyógyászat,1
165420100,01,Belgyógyászat,1
165420101,01,Belgyógyászat,1
165423000,01,Belgyógyászat,1
170110104,01,Belgyógyászat,1
170110106,01,Belgyógyászat,1
170110107,01,Belgyógyászat,1
170120101,01,Belgyógyászat,1
170120102,01,Belgyógyászat,1
170120103,01,Belgyógyászat,1
170120104,01,Belgyógyászat,1
170120106,01,Belgyógyászat,1
170120107,01,Belgyógyászat,1
170120108,01,Belgyógyászat,1
170120111,01,Belgyógyászat,1
170120112,01,Belgyógyászat,1
170120113,01,Belgyógyászat,1
170120115,01,Belgyógyászat,1
170120116,01,Belgyógyászat,1
170121611,01,Belgyógyászat,1
170122806,01,Belgyógyászat,1
170122813,01,Belgyógyászat,1
170122911,01,Belgyógyászat,1
170123014,01,Belgyógyászat,1
170123015,01,Belgyógyászat,1
170123016,01,Belgyógyászat,1
170123101,01,Belgyógyászat,1
170123107,01,Belgyógyászat,1
170123108,01,Belgyógyászat,1
170123109,01,Belgyógyászat,1
170123110,01,Belgyógyászat,1
170123111,01,Belgyógyászat,1
170123718,01,Belgyógyászat,1
170125620,01,Belgyógyászat,1
170164201,01,Belgyógyászat,1
170190102,01,Belgyógyászat,1
170190103,01,Belgyógyászat,1
170190104,01,Belgyógyászat,1
170190105,01,Belgyógyászat,1
170190106,01,Belgyógyászat,1
170190107,01,Belgyógyászat,1
170190108,01,Belgyógyászat,1
170190109,01,Belgyógyászat,1
170190110,01,Belgyógyászat,1
170190111,01,Belgyógyászat,1
170190112,01,Belgyógyászat,1
170210101,01,Belgyógyászat,1
170220101,01,Belgyógyászat,1
170220102,01,Belgyógyászat,1
170220103,01,Belgyógyászat,1
170220104,01,Belgyógyászat,1
170220105,01,Belgyógyászat,1
170220106,01,Belgyógyászat,1
170223014,01,Belgyógyászat,1
170223101,01,Belgyógyászat,1
170223102,01,Belgyógyászat,1
170290129,01,Belgyógyászat,1
170310101,01,Belgyógyászat,1
170310122,01,Belgyógyászat,1
170320101,01,Belgyógyászat,1
170320102,01,Belgyógyászat,1
170320103,01,Belgyógyászat,1
170320122,01,Belgyógyászat,1
170323001,01,Belgyógyászat,1
170323002,01,Belgyógyászat,1
170323101,01,Belgyógyászat,1
170325601,01,Belgyógyászat,1
170325602,01,Belgyógyászat,1
170326199,01,Belgyógyászat,1
170410101,01,Belgyógyászat,1
170410103,01,Belgyógyászat,1
170420101,01,Belgyógyászat,1
170420102,01,Belgyógyászat,1
170420104,01,Belgyógyászat,1
170423101,01,Belgyógyászat,1
170425601,01,Belgyógyászat,1
170425620,01,Belgyógyászat,1
172120100,01,Belgyógyászat,1
172120101,01,Belgyógyászat,1
172120102,01,Belgyógyászat,1
172120104,01,Belgyógyászat,1
172123001,01,Belgyógyászat,1
172123101,01,Belgyógyászat,1
180070101,01,Belgyógyászat,1
180110101,01,Belgyógyászat,1
180110102,01,Belgyógyászat,1
180110103,01,Belgyógyászat,1
180110105,01,Belgyógyászat,1
180115112,01,Belgyógyászat,1
180120100,01,Belgyógyászat,1
180120101,01,Belgyógyászat,1
180120102,01,Belgyógyászat,1
180120103,01,Belgyógyászat,1
180120104,01,Belgyógyászat,1
180120105,01,Belgyógyászat,1
180120106,01,Belgyógyászat,1
180120107,01,Belgyógyászat,1
180120108,01,Belgyógyászat,1
180120109,01,Belgyógyászat,1
180120110,01,Belgyógyászat,1
180120111,01,Belgyógyászat,1
180120112,01,Belgyógyászat,1
180120113,01,Belgyógyászat,1
180120126,01,Belgyógyászat,1
180120130,01,Belgyógyászat,1
180120131,01,Belgyógyászat,1
180122700,01,Belgyógyászat,1
180122701,01,Belgyógyászat,1
180122714,01,Belgyógyászat,1
180122800,01,Belgyógyászat,1
180122801,01,Belgyógyászat,1
180122802,01,Belgyógyászat,1
180122805,01,Belgyógyászat,1
180122900,01,Belgyógyászat,1
180122901,01,Belgyógyászat,1
180122912,01,Belgyógyászat,1
180123001,01,Belgyógyászat,1
180123002,01,Belgyógyászat,1
180123003,01,Belgyógyászat,1
180123006,01,Belgyógyászat,1
180123007,01,Belgyógyászat,1
180123015,01,Belgyógyászat,1
180123100,01,Belgyógyászat,1
180123101,01,Belgyógyászat,1
180123102,01,Belgyógyászat,1
180123103,01,Belgyógyászat,1
180123107,01,Belgyógyászat,1
180123108,01,Belgyógyászat,1
180123700,01,Belgyógyászat,1
180123701,01,Belgyógyászat,1
180123708,01,Belgyógyászat,1
180125601,01,Belgyógyászat,1
180125612,01,Belgyógyászat,1
180125620,01,Belgyógyászat,1
1801256E0,01,Belgyógyászat,1
180126199,01,Belgyógyászat,1
18012G310,01,Belgyógyászat,1
180130101,01,Belgyógyászat,1
180130102,01,Belgyógyászat,1
180130103,01,Belgyógyászat,1
180130104,01,Belgyógyászat,1
180130105,01,Belgyógyászat,1
180130106,01,Belgyógyászat,1
180130107,01,Belgyógyászat,1
180130108,01,Belgyógyászat,1
180130112,01,Belgyógyászat,1
180130114,01,Belgyógyászat,1
180130115,01,Belgyógyászat,1
180130116,01,Belgyógyászat,1
180130118,01,Belgyógyászat,1
180180100,01,Belgyógyászat,1
180180101,01,Belgyógyászat,1
180310101,01,Belgyógyászat,1
180312102,01,Belgyógyászat,1
180320101,01,Belgyógyászat,1
180320102,01,Belgyógyászat,1
180320103,01,Belgyógyászat,1
180323001,01,Belgyógyászat,1
180323101,01,Belgyógyászat,1
180324001,01,Belgyógyászat,1
180325620,01,Belgyógyászat,1
180325650,01,Belgyógyászat,1
1803N0100,01,Belgyógyászat,1
